Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
307f34ce-7be9-3723-b08b-3c6912f63d89,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVE,WEST COXSACKIE,NY,121921300,42.3606399,-73.8167921,5188288070,0.0,107
2321ad07-74fd-3729-9d8c-f22b7a4eb644,FAITH HOPE LOVE MEDICAL CARE PC,14226 37TH AVE,NEW YORK,NY,100135540,40.7522028,-73.9260922,5087892707,0.0,55
05e9d81e-c262-3697-8fda-5e1e36f2f587,THE PINES AT CATSKILL CENTER FOR NURSING & REHAB,154 JEFFERSON HEIGHTS,CATSKILL,NY,124141215,42.2339766,-73.8823515,5189435151,0.0,3
9cce631d-2cfd-3a43-968b-47a0a0a00251,NEWARK WAYNE COMMUNITY HOSPITAL,1200 DRIVING PARK AVE,NEWARK,NY,145131066,43.06067605,-77.10176529428927,3153322022,0.0,17
e16fb9da-8c07-3807-ac65-1cbc71b44f64,PATCHOGUE URGENT CARE PC,152 N OCEAN AVE,PATCHOGUE,NY,117722004,40.7684853,-73.01537370825243,6317301189,0.0,5
b2b940c3-17f1-305c-9b52-6a35d1487360,LAWRENCE HOME CARE OF WESTCHESTER,670 WHITE PLAINS ROAD   SUITE 213,SCARSDALE,NY,105835024,40.964521,-73.748235,9147876158,0.0,3
82764818-2667-3947-b461-57f89657ebdc,SHORE VIEW NURSING  & REHABILITATION CENTER,2865 BRIGHTON 3RD STREET,BROOKLYN,NY,112356762,40.58139305,-73.96537379073294,7188914400,0.0,6
94859652-64fa-3675-99f1-829a54ab66a7,ST MARY'S HOME CARE,5 DAKOTA DRIVE   SUITE 200,NEW HYDE PARK,NY,110421109,40.76200345,-73.6907330590347,5164719300,0.0,25
c2d2a4ac-6db7-3221-be33-6dc696e123f9,OPTIMUM FAMILY MEDICINE PC,675 NEREID AVE,BRONX,NY,104701514,40.89899565,-73.85514345,3472029545,0.0,32
4c773b90-fad5-3d07-8d42-117df26a7731,MAIMONIDES MEDICAL CENTER,920 48TH ST,BROOKLYN,NY,112192916,40.640305,-73.99972953838719,7182838958,0.0,106
9862a215-6d26-38cf-a06a-0d46b2efefac,ROCKAWAY CARE CENTER,353 BEACH 48TH STREET,FAR ROCKAWAY,NY,116911120,40.6053825,-73.7551326,7184715000,0.0,19
7296fe0a-9c17-3925-8f81-c2f90e2dbf07,PARKER JEWISH INSTITUTE FOR HEALTH CARE AND REHABILITATION,27111 76TH AVE,NEW HYDE PARK,NY,110401436,40.7352157,-73.6883239,7182892100,0.0,1
5381a8a3-cf2c-3eb1-911c-faa7914f7b09,LONG ISLAND JEWISH MEDICAL CENTER,270-05 76 AVE,NEW HYDE PARK,NY,110401402,40.7352157,-73.6883239,5168766000,0.0,279
9fdbe972-0e18-31ee-81c1-930464000395,Buffalo Vet Center,2372 Sweet Home Road,Amherst,NY,14228,43.024666,-78.79905,716-862-7350 Or 716-862-7350,0.0,436
0089d57b-acde-315a-a749-4794fcb536ec,HARLEM CENTER FOR NURSING AND REHABILITATION LLC,30 W 138TH ST,NEW YORK,NY,100371710,40.8150164,-73.93754420344226,2126907400,0.0,1
bfa77d16-2932-333e-8e23-648eb96563bb,MS FAMILY MEDICINE HEALTH CARE  PC,241-08 140TH AVE,ROSEDALE,NY,114222022,40.6620479,-73.7354097,7189490146,0.0,58
72ae903a-9daa-3750-9771-273b22094430,PARKVIEW CARE AND REHABILITATION CENTER INC,5353 MERRICK RD,MASSAPEQUA,NY,117586209,40.668196949999995,-73.43920395473307,5167981800,0.0,2
3d4786b9-470b-3ffb-be08-73f0a807100f,RJ MEDICAL & URGENT CARE PLLC,464 BAY RIDGE AVE STE A,BROOKLYN,NY,112205906,40.6336848,-74.021799,7186806006,0.0,1
6f653dc7-63ed-3275-8e60-467baa3df431,VILLAGECARE HOME CARE  (CLOSED),154 CHRISTOPHER STREET  2ND FLOOR,NEW YORK,NY,100142840,40.732538,-74.008771,2124024501,0.0,133
83cf0a70-131b-3215-8809-63bb9cd1ce74,MANHATTAN PSYCHIATRIC CENTER,WARDS ISLAND,NEW YORK,NY,100356000,40.7876012,-73.9254149,2123690500,0.0,112
3d1d0cc9-7803-3e83-9b8f-d86e03484789,ST VINCENT DE PAUL RESIDENCE,900 INTERVALE AVENUE,BRONX,NY,104594240,40.819035,-73.896044,9176459201,0.0,2
4d713f5b-277b-3fc9-b6f2-85735bb7671a,KINDRED AT HOME  (WESTBURY),865 MERRICK AVENUE  3RD FLOOR,WESTBURY,NY,115906695,40.7450874,-73.5874912,5167468013,0.0,3
9f0591f7-efe2-31c4-b5f5-befa4a026070,LONG ISLAND COMMUNITY HOSPITAL HOME CARE,103 WEST MAIN STREET,PATCHOGUE,NY,117723003,40.76593373684211,-73.01761142105264,6317583600,0.0,4
eada8f09-8422-3926-962d-739edf0505f9,WOODHULL HOSPITAL AND MEDICAL,760 BROADWAY,BROOKLYN,NY,112065317,40.69933555,-73.94274707573489,7189637470,0.0,45
c3fdf07c-4ba2-301b-8291-7e279679c67c,ACACIA FAMILY HEALTH NP PLLC,702 DAVISON RD,LOCKPORT,NY,140945371,43.158296,-78.66513724754903,7165149355,0.0,34
24698115-e5ca-3019-a207-85edb8047ec5,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HWY,WEST ISLIP,NY,117954927,40.6940058,-73.29434147913297,6313763000,0.0,139
a9369342-6336-3789-a0a9-38d151938fe8,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVE,ALBANY,NY,122083412,42.653810500000006,-73.77695851652038,6626274768,0.0,111
4d67bd07-90ee-3bbc-828f-7638b19d642a,PHYSICIANS MEDICAL CARE  P.C.,820 JERICHO TPKE,NEW HYDE PARK,NY,110404514,40.7320755,-73.6865197,5163520430,0.0,98
a75bc5a7-4318-3f53-a8a0-463ab7771d3b,SOUTH BROOKLYN MEDICAL CARE PC,2705 MERMAID AVE,BROOKLYN,NY,112242005,40.5757797,-73.9935751,7182652222,0.0,50
33649cb1-3fd0-343a-870e-7d2945e9e7dc,SAMARITAN HOSPITAL OF TROY NEW YORK,2215 BURDETT AVE,TROY,NY,121803478,42.733563849999996,-73.67251181636921,5182713300,0.0,53
491bb556-e98e-3535-bdf7-55a7abb42f49,BY WOUND CARE INTERNAL MEDICINE P.C.,34 S BROADWAY STE 114,WHITE PLAINS,NY,106014607,41.03153925,-73.76142906148559,9144225712,0.0,37
2a2f13a1-029c-329a-8c58-eb367c4904c7,DIGESTIVE DISEASE MEDICAL CARE OF NY P.C.,1616 VOORHIES AVE,BROOKLYN,NY,112302834,40.585581950000005,-73.95233622419786,7183325678,0.0,32
ffd68726-932b-35be-8aaf-89a901238156,THROGS NECK URGENT MEDICAL CARE PLLC,3594 E TREMONT AVE,BRONX,NY,104652032,40.8288327,-73.82497473801035,7186843939,0.0,2
b6055555-2107-3925-b1ef-5c460a31c12d,ELDERWOOD AT AMHERST,4459 BAILEY AVE,AMHERST,NY,142262129,42.9770729,-78.8129721,7168352543,0.0,8
24f3948f-92aa-3d1f-a995-d9851a4fa7f2,NEWYORK-PRESBYTERIAN-QUEENS,56-45 MAIN STREET,JAMAICA,NY,114353109,40.7029134,-73.8006429,7186701231,0.0,142
868e24ae-f798-3bc0-8105-cd50b27dce75,HUDSON VALLEY PRIMARY MEDICAL CARE,1323 ROUTE 9,WAPPINGERS FALLS,NY,125904977,41.5965635,-73.9112103,8452987022,0.0,48
4e3f3116-aaa0-3281-a19e-32560a8119d2,SEMAJ HEALTH AND WELLNESS LLC,120 LAVAN ST STE 1,HARRISON,NY,105281613,40.9689871,-73.71263,4018086421,0.0,40
d504ff54-bb32-3ec8-84b6-6d8fcd260793,PEOPLE HOME HEALTH SVS CHHA,1219 NORTH FOREST RD,WILLIAMSVILLE,NY,142213230,42.9637836,-78.7377258,7168745600,0.0,78
f2817dff-c11d-38a4-8dcd-d302a0da99fe,NEW BEGINNINGS HEALTHCARE PLLC,24 N 7TH ST,NEW YORK,NY,100275404,40.7203145,-73.9618545,2019256300,0.0,3
d1b919f4-21d0-3166-88dc-db0561bd83ed,THE RYAN WOMEN AND CHILDRENS CENTER,801 AMSTERDAM AVENUE,NEW YORK,NY,100255752,40.6612839,-73.8131004,2127491820,0.0,8
7817d202-f222-3240-a105-788a9a60455e,ASTORIA URGENT MEDICAL CARE  PLLC,3274 STEINWAY ST FL 1,ASTORIA,NY,111034006,40.7720145,-73.9302673,7187210101,0.0,2
3a697ade-c7a1-3b5d-a4a8-5bfcc8b2cb05,WHITNEY M YOUNG JR HEALTH CTR - TROY,6 102ND STREET,TROY,NY,121801152,42.75616195,-73.68172155787859,5188336900,0.0,6
3f388c22-a5fb-3530-9f73-6f3872a53ab9,DIAMOND HILL NURSING AND REHABILITATION CENTER,1818 COMO PARK BLVD,LANCASTER,NY,140862824,42.8936568,-78.6848105,7166836165,0.0,1
d6dbafc3-e773-3719-9852-8a8e1d902ba5,FOUR WINDS  INC.,800 CROSS RIVER RD,KATONAH,NY,105363549,41.2661141,-73.6207032,9147638151,0.0,1
9439c35c-fab9-35eb-a861-b680b6c77024,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,104672410,40.8545669,-73.84585054557537,7189185000,0.0,62
442b6e5a-74be-38c2-8fa0-32a90faadc6d,SHINING LIGHT FAMILY HEALTH NP PC,1030 SHERIDAN AVE,BRONX,NY,104566100,40.8299467,-73.91893670127148,5169711824,0.0,52
77142dcc-5fff-3e9b-abb2-3fe3f97c0a45,CHELSEA COLLABORATIVE MEDICAL CARE  PLLC,314 W 14TH ST,NEW YORK,NY,100145002,40.739871199999996,-74.0035169210872,2126200144,0.0,102
a924c0d1-6024-3f38-8e9c-0a03f3b6aca5,ST. MARY'S HEALTHCARE,427 GUY PARK AVE,NORTHVILLE,NY,12134,40.9700994,-72.6189819,5188417407,0.0,44
6e837e35-27b2-36cd-942f-fdc14be9589d,ELLIS HOSPITAL,1101 NOTT ST,SCHENECTADY,NY,123082425,42.820213249999995,-73.91646093090648,5182431916,0.0,13
fba0ceba-b9b6-339d-b806-bcef67afa406,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVE,ROCHESTER,NY,146213001,43.1932249,-77.58638,5859224000,0.0,47
5a6ffcb5-9eff-348d-8da3-12e2b8a3f60b,REGO PARK NURSING HOME,111 26 CORONA AVENUE,FLUSHING,NY,113684027,40.7654301,-73.8174291,7185926400,0.0,5
f19ec746-7664-37ee-8164-0b858b758047,URGENT CARE PHYSICIAN OF NEW YORK-HARTSDALE PLLC,843 HUTCHINSON RIVER PKWY,NANUET,NY,109542208,41.0903087,-74.0148524,7189254400,0.0,1
91ce0760-d028-3e0f-ab22-17cc23334533,ABSOLUT CTR FOR NURSING & REHAB GASPORT L L C,4540 LINCOLN DRIVE,GASPORT,NY,140679212,43.19336745,-78.57399925020313,7167722631,0.0,7
716419cf-da5f-3361-823f-91d9bbde9e0f,DOC MYRIA'S FAMILY MEDICINE PLLC,571 STATE ROUTE 143,WESTERLO,NY,121932700,42.5150785,-74.0454099,5187973238,0.0,33
1f10c93f-d6b4-3af5-9841-072cd2605292,NORTH SHORE LIJ URGENT CARE PC,265 SUNRISE HWY STE 20,YORKTOWN HEIGHTS,NY,10598,41.2709274,-73.7776336,5163214967,0.0,2
06d993ea-83f1-3cf1-ac4c-a69bac565876,THE BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,BROOKLYN,NY,112496620,40.6905444,-73.97793280375983,7184883736,0.0,106
8f1d1ae8-9dbe-3923-9f29-deaaccfe0c4c,URGENT CARE NEW YORK PC,40 S MAIN ST STE 1300,NEW YORK,NY,100226630,42.6527286,-73.9284131,9014227610,0.0,1
5b85cc93-6f27-337d-88e8-f8d8dbac453a,NEW YORK GRACIE SQUARE HOSPITAL INC,420 E 76TH ST,NEW YORK,NY,100213396,40.7697091,-73.9529748,2124345300,0.0,12
31e4b654-8e61-3bba-887d-a8ba7f64fbba,MEACHAM MEDICAL CARE PC,374 MEACHAM AVE,ELMONT,NY,110033221,40.697748,-73.6911995,5165992383,0.0,57
d8c276ce-a11c-3452-b0f3-7954ef9c4792,TOTAL WELLNESS & MEDICAL HEALTH PC,717 FRONT ST,HEMPSTEAD,NY,115504534,40.7096226,-73.60596385,5165654370,0.0,31
4be780a2-ed22-3087-a9bb-1e5969123519,THE SHORE WINDS  LLC.,425 BEACH AVE,ROCHESTER,NY,146122011,43.2611453,-77.6157711,5856630930,0.0,3
74bfe7ce-9c24-3a1d-b2f2-53f3886098ad,UNIVERSITY MEDICAL CARE  PC,2500 NESCONSET HWY,STONY BROOK,NY,117902563,40.8782607,-73.1158200724622,6312466018,0.0,26
7378c837-2c46-3a0b-aa0f-d92d1031ef35,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,104515504,40.81703305,-73.92437016189787,7185795000,0.0,143
d812c413-48b4-3c95-8aa1-ac59ec9adc37,VA Western New York Healthcare System at Buffalo,3495 Bailey Avenue,Buffalo,NY,14215,42.953728,-78.813774,716-834-9200 Or 800-532-8387,0.0,78
46d3e80e-d020-3572-83f3-574efa6053bd,NYU LANGONE HOSPITALS,550 1ST AVE,NEW YORK,NY,100166402,40.74207345000001,-73.97433663105951,2122631481,0.0,163
93ef44de-01f9-3805-a0b9-96f1cfa60029,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,112374512,40.704144150000005,-73.91770759237289,7189637272,0.0,443
0038ecfd-65e9-3673-8de7-0799549b0ccb,WHITNEY M YOUNG JR HEALTH CENTER INC,274 S PEARL ST,ALBANY,NY,122021829,42.64149203191713,-73.7568672810386,5184756723,0.0,36
e102a2aa-5a26-3f27-9752-6bba82d4ae61,DOCTOR URGENT MEDICAL CARE PLLC,538 EAST FORDHAM ROAD,BRONX,NY,104585015,40.859249000000005,-73.88706719999999,(347) 334-3499,0.0,4
6cf957df-64be-315d-adbd-5600f12089c7,LONG ISLAND JEWISH MEDICAL CENTER,26901 76TH AVE,NEW HYDE PARK,NY,110401433,40.7352157,-73.6883239,7184703000,0.0,41
72a6d971-926a-3f8b-bcbc-9518836a2ae1,SOUTH SHORE FAMILY PRACTICE DO PC,616 BROADWAY,VALLEY STREAM,NY,115805418,40.669682,-73.725897,5167958446,0.0,80
7acfb846-83d0-3699-a16a-dfc8b533f898,CITY MEDICAL HEALTHCARE ASSOCIATES PLLC,3410 BROADWAY,NEW YORK,NY,100317408,40.8220109,-73.9533065,2122832099,0.0,34
ff2f4edb-fd6f-303e-8f61-a2b26296639e,DREAM MEDICAL CARE  PC,10311 NORTHERN BLVD,CORONA,NY,113681136,40.7469593,-73.8601456,7182050500,0.0,28
4795614b-6e42-3618-b99b-970d3f70b7a3,BUSHWICK CENTER FOR REHABILITATION AND HEALTH CARE,50 SHEFFIELD AVENUE,BROOKLYN,NY,112072420,40.6764064,-73.89831838439326,7183452273,0.0,3
507e84d0-0c96-3efc-aa61-b81232ec861e,SOUTH BEACH PSYCHIATRIC CENTER,777 SEAVIEW AVE,STATEN ISLAND,NY,103053409,40.582439449999995,-74.0795787497707,7186672300,0.0,81
ca99a0d8-7d5a-3605-8770-9a32f4be586e,NEW YORK DOCTORS URGENT CARE PLLC,65 W 13TH ST,NEW YORK,NY,100117908,40.73683565,-73.9968085760219,8455653700,0.0,15
5e43d3e7-70fe-323a-b4a9-45e0112bf6a7,SAINT MARYS HOSPITAL FOR CHILDREN INC,2901 216TH ST,BAYSIDE,NY,113602810,40.7684351,-73.7770774,7182818800,0.0,1
6b4e4e38-074e-3051-9956-2025cc44be83,GOLDBERG URGENT CARE PHYSICIAN PLLC,2960 VICTORY BLVD,STATEN ISLAND,NY,103146605,40.6071029,-74.1611878,8455653700,0.0,3
bfc6f556-7201-33f8-b599-73859033e588,NORTH SHORE LIJ MEDICAL GROUP URGENT MEDICAL CARE  P.C,145 COMMUNITY DR,MASSAPEQUA PARK,NY,117623728,40.6803785,-73.4551241,6503877575,0.0,3
be75ab26-06cf-3fa6-a116-8b57fd79a399,MAIMONIDES MEDICAL CENTER MMC MIDWIFERY,6208 4TH AVE,BROOKLYN,NY,112204616,40.6396367,-74.02014975519434,7182838867,0.0,32
5330f6a7-b456-3228-afa6-2660d6d4145c,FLOWER CITY FAST CARE URGENT MEDICAL PLLC,1724 E RIDGE RD,ROCHESTER,NY,146222157,43.2010464,-77.5715257,5854677007,0.0,3
287fa6b6-82d7-3283-97c1-1c5559d53e11,JOHN T MATHER MEMORIAL HOSP T C U,75 NORTH COUNTRY ROAD,PORT JEFFERSON STATION,NY,117762061,40.925939,-73.065185,6314731320,0.0,2
fe61f80c-951c-3dfb-8704-ae1da96fef2e,JILL P. ALTMAN  M.D.  P.C.,16 GUION PL,NEW ROCHELLE,NY,108015502,40.913143649999995,-73.78805933427125,9146371197,0.0,31
8f33c306-f8e6-391e-a53f-bf631bf77ea1,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,NY,112357745,40.58590745,-73.9648639122927,7186163000,0.0,187
2e175754-4e25-3da2-8fc0-cb58d6d6b9c3,BRIDGES URGENT CARE PLLC,61 E 86TH ST,SUNNYSIDE,NY,111041660,40.7398242,-73.9354153,6467154080,0.0,10
767abec6-ce06-3b98-a9de-3a3dbb1c06d3,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,108015502,40.913143649999995,-73.78805933427125,9146325000,0.0,1
c96d6792-27a3-3ef4-83f2-bb68e71023df,EASTERN NIAGARA HOSPITAL - LOCKPORT DIVISION,521 EAST AVE,LOCKPORT,NY,140946340,43.17766005,-78.67141650070491,7165145501,0.0,142
bed67172-e8f5-324a-a2a2-74d1b2197948,BRONX URGENT CARE PC,1733 E 174TH ST,BRONX,NY,104721801,40.83480925,-73.870278,7189942273,0.0,1
ce9a06c0-9111-3924-bcf8-68a1d5f4e0f7,ISLAND FAMILY MEDICINE PC,20 UNQUA RD,MASSAPEQUA,NY,117586727,40.666909000000004,-73.43942873567408,5167999700,0.0,68
364a72af-1879-3a00-a1be-22a97b2f741c,EPISCOPAL HEALTH SERVICES INC,327 BEACH 19TH ST,FAR ROCKAWAY,NY,116914423,40.598089333333334,-73.75304149494949,7188697000,0.0,14
6b75a28f-f3c6-3921-aa78-cc3003f79f63,WILLIAMSVILLE SUBURBAN  LLC,193 S UNION RD,WILLIAMSVILLE,NY,142216531,42.9556755,-78.7555945,7166332961,0.0,5
8579a94b-a015-35cf-be57-3b2bd500f785,KHOURY MEDICAL CARE PC,670 92ND ST,BROOKLYN,NY,112355802,40.61510835,-74.02442184216628,7188338777,0.0,42
08272bc9-d83d-328c-94fe-62067dcf0b01,LONG BEACH NURSING AND REHABILITATION CENTER,375 EAST BAY DRIVE,LONG BEACH,NY,115612350,40.5943969,-73.65343135128211,5168971220,0.0,3
b8b7bf8b-b60f-3b07-8117-b4b17363e4ca,NEW YORK EYE & EAR INFIRMARY,310 EAST 14TH STREET,NEW YORK,NY,100105615,40.7318799,-73.9845807,2129794000,0.0,12
0adc71cd-f10f-35ca-b0a3-455b580ac1ca,CORTES MEDICAL CARE PC,124 BAY RIDGE AVE,BROOKLYN,NY,112205109,40.6371877,-74.0311331,7188362199,0.0,27
9236d71b-bd2b-3ffc-b3b3-94f937e2919a,MODERN FAMILY MEDICINE PC,258 W MAIN ST,BABYLON,NY,117023025,40.694223300000004,-73.33041100355027,6315179170,0.0,34
3cb2baa5-415d-3a1e-8ea2-1d005ad3700a,MANCHESTER MANOR,385 W CENTER ST,MANCHESTER,NY,060404738,42.9694241,-77.2296711,8606477828,0.0,3
548c1477-d86e-336b-9c92-754ce4faf476,WESTCHESTER COUNTY HEALTH CARE CORPORATION,95 GRASSLANDS RD BLDG TCC RM M202,VALHALLA,NY,105951530,41.0748189,-73.7751326,9144932803,0.0,27
2378ee33-4c1f-35c2-a190-70048c5eb9ee,NORWEGIAN CHRISTIAN HOME AND HEALTH CENTER,1250 67TH ST,BROOKLYN,NY,112195921,40.62494635,-74.00425035142203,7182322322,0.0,2
19132daf-253a-3c30-b3a9-52d4b7136461,VILLAGE HEALTH FAMILY NP PLLC,4 JOHN CALVIN DR,BLAUVELT,NY,109131001,41.0777316,-73.9607938,7728342444,0.0,34
d7b28072-1a43-359e-b863-09dd87d933d9,ST. JOHN'S RIVERSIDE HOSPITAL HS,967 N BROADWAY,YONKERS,NY,107033402,40.9689291,-73.88658910717797,9149644444,0.0,19
e64207ba-0d19-3a1f-b4bd-e5571b831dd3,HEWLETT URGENT CARE PLLC,1220 PENINSULA BLVD,HEWLETT,NY,115571224,40.6431576,-73.7064256,5168584410,0.0,19
85a162f0-eeca-3643-85c8-62b85404ee89,SALEM ACQUISITION I LLC,539 ROUTE 22,PURDYS,NY,105782900,41.3259276,-73.6551292,9142773691,0.0,1
9cb0358b-494a-30fe-89bd-0d8254bf3e70,EXCEL URGENT CARE OF NHP PLLC,900 HILLSIDE AVE,NEW HYDE PARK,NY,110402522,40.74311055,-73.69320323593962,5165198400,0.0,16
cd3e55bf-fca8-3604-a54a-a49e2776d937,REFUAH HEALTH CENTER INC,728 N MAIN ST,SPRING VALLEY,NY,109778916,41.1395666,-74.034752,8453549300,0.0,54
62363956-e9f3-3d17-9ab3-0ad53ce909f7,EXTENDED HOME CARE,7 PENN PLAZA  SUITE 422,STATEN ISLAND,NY,103143424,40.5834557,-74.1496048,2125639639,0.0,6
923b3c5c-7489-3a1e-acda-5e7a1dca110d,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVE,CARMEL,NY,105123997,41.383330799999996,-73.66326592014948,8452795711,0.0,102
cea0493a-86ea-310c-99fa-9a152478afc5,SOUTH SHORE UNIVERSITY HOSPITAL,301 E MAIN ST,RIVERHEAD,NY,119012154,40.917856,-72.658521,6319683001,0.0,70
a7bbae9d-9509-38db-88f1-b3cb8dafd838,THE NEW YORK AND PRESBYTERIAN HOSPITAL,525 E 68TH ST,NEW YORK,NY,100654870,40.7647523,-73.9549121,2127465454,0.0,185
f6a5e7ae-61f7-345d-8d2a-7696e7a143e1,LANCASTER PRIMARY CARE MEDICAL PLLC,5007 TRANSIT RD,DEPEW,NY,140434617,42.915399,-78.696903,7166505516,0.0,52
cd39dcfd-64b0-386c-b1e5-39ae877f660a,STATE OF NEW YORK COMPTROLLERS OFFICE,97 AMITY ST,NEW YORK,NY,100657216,40.6897291,-73.9974382,7187801070,0.0,134
